problem,dataset,budget,run,checkpoint_idx,eval,hv
RE3D,extremePointsFronts,1000,28,28,2900,0.8497433416352921
RE3D,extremePointsFronts,1000,28,29,3000,0.8497433416352921
RE3D,extremePointsFronts,1000,29,0,100,0.8447661944090726
RE3D,extremePointsFronts,1000,29,1,200,0.8473277168115873
RE3D,extremePointsFronts,1000,29,2,300,0.8473277168115873
RE3D,extremePointsFronts,1000,29,3,400,0.8483030404555585
RE3D,extremePointsFronts,1000,29,4,500,0.848599539210038
RE3D,extremePointsFronts,1000,29,5,600,0.8487514546483427
RE3D,extremePointsFronts,1000,29,6,700,0.8491303400742095
RE3D,extremePointsFronts,1000,29,7,800,0.8491303400742095
RE3D,extremePointsFronts,1000,29,8,900,0.8492799064388992
RE3D,extremePointsFronts,1000,29,9,1000,0.8493577474529636
RE3D,extremePointsFronts,1000,29,10,1100,0.8495247324203267
RE3D,extremePointsFronts,1000,29,11,1200,0.8496329518349538
RE3D,extremePointsFronts,1000,29,12,1300,0.8497648861944291
RE3D,extremePointsFronts,1000,29,13,1400,0.8497648861944291
RE3D,extremePointsFronts,1000,29,14,1500,0.8497648861944291
RE3D,extremePointsFronts,1000,29,15,1600,0.8497648861944291
RE3D,extremePointsFronts,1000,29,16,1700,0.8498622439955189
RE3D,extremePointsFronts,1000,29,17,1800,0.8498622439955189
RE3D,extremePointsFronts,1000,29,18,1900,0.8498622439955189
RE3D,extremePointsFronts,1000,29,19,2000,0.8499268042424365
RE3D,extremePointsFronts,1000,29,20,2100,0.8499268042424365
RE3D,extremePointsFronts,1000,29,21,2200,0.8499268042424365
RE3D,extremePointsFronts,1000,29,22,2300,0.8499488262182858
RE3D,extremePointsFronts,1000,29,23,2400,0.8499488262182858
RE3D,extremePointsFronts,1000,29,24,2500,0.8499488262182858
RE3D,extremePointsFronts,1000,29,25,2600,0.8499488262182858
RE3D,extremePointsFronts,1000,29,26,2700,0.8499488262182858
RE3D,extremePointsFronts,1000,29,27,2800,0.8499488262182858
RE3D,extremePointsFronts,1000,29,28,2900,0.8499488262182858
RE3D,extremePointsFronts,1000,29,29,3000,0.8499488262182858
RE3D,extremePointsFronts,1000,30,0,100,0.841793488938715
RE3D,extremePointsFronts,1000,30,1,200,0.8462788475952691
RE3D,extremePointsFronts,1000,30,2,300,0.8462788475952691
RE3D,extremePointsFronts,1000,30,3,400,0.8478852341190388
RE3D,extremePointsFronts,1000,30,4,500,0.8478852341190388
RE3D,extremePointsFronts,1000,30,5,600,0.8485691422697454
RE3D,extremePointsFronts,1000,30,6,700,0.8485691422697454
RE3D,extremePointsFronts,1000,30,7,800,0.8493032574245272
RE3D,extremePointsFronts,1000,30,8,900,0.8494702481432841
RE3D,extremePointsFronts,1000,30,9,1000,0.8496317693880571
RE3D,extremePointsFronts,1000,30,10,1100,0.8496389371357438
RE3D,extremePointsFronts,1000,30,11,1200,0.8496389371357438
RE3D,extremePointsFronts,1000,30,12,1300,0.8497156586555645
RE3D,extremePointsFronts,1000,30,13,1400,0.8497156586555645
RE3D,extremePointsFronts,1000,30,14,1500,0.8497156586555645
RE3D,extremePointsFronts,1000,30,15,1600,0.8498007076288546
RE3D,extremePointsFronts,1000,30,16,1700,0.8498007076288546
RE3D,extremePointsFronts,1000,30,17,1800,0.8498995453577641
RE3D,extremePointsFronts,1000,30,18,1900,0.8498995453577641
RE3D,extremePointsFronts,1000,30,19,2000,0.8498995453577641
RE3D,extremePointsFronts,1000,30,20,2100,0.8498995453577641
RE3D,extremePointsFronts,1000,30,21,2200,0.8498995453577641
RE3D,extremePointsFronts,1000,30,22,2300,0.8498995453577641
RE3D,extremePointsFronts,1000,30,23,2400,0.8499606940339401
RE3D,extremePointsFronts,1000,30,24,2500,0.8499606940339401
RE3D,extremePointsFronts,1000,30,25,2600,0.8499606940339401
RE3D,extremePointsFronts,1000,30,26,2700,0.8499606940339401
RE3D,extremePointsFronts,1000,30,27,2800,0.8499606940339401
RE3D,extremePointsFronts,1000,30,28,2900,0.8499606940339401
RE3D,extremePointsFronts,1000,30,29,3000,0.8499606940339401
RE3D,extremePointsFronts,3000,1,0,100,0.8490543061209893
RE3D,extremePointsFronts,3000,1,1,200,0.8500109979068269
RE3D,extremePointsFronts,3000,1,2,300,0.8500109979068269
RE3D,extremePointsFronts,3000,1,3,400,0.850777792590405
RE3D,extremePointsFronts,3000,1,4,500,0.8509720449824948
RE3D,extremePointsFronts,3000,1,5,600,0.8510762516964893
RE3D,extremePointsFronts,3000,1,6,700,0.8511240011525094
RE3D,extremePointsFronts,3000,1,7,800,0.8511240011525094
RE3D,extremePointsFronts,3000,1,8,900,0.8511383878530682
RE3D,extremePointsFronts,3000,1,9,1000,0.8511769410408749
RE3D,extremePointsFronts,3000,1,10,1100,0.8511769410408749
RE3D,extremePointsFronts,3000,1,11,1200,0.8513420413824517
RE3D,extremePointsFronts,3000,1,12,1300,0.8513420413824517
RE3D,extremePointsFronts,3000,1,13,1400,0.8513420413824517
RE3D,extremePointsFronts,3000,1,14,1500,0.8513420413824517
RE3D,extremePointsFronts,3000,1,15,1600,0.8513420413824517
RE3D,extremePointsFronts,3000,1,16,1700,0.8513420413824517
RE3D,extremePointsFronts,3000,1,17,1800,0.8513420413824517
RE3D,extremePointsFronts,3000,1,18,1900,0.8513420413824517
RE3D,extremePointsFronts,3000,1,19,2000,0.8513420413824517
RE3D,extremePointsFronts,3000,1,20,2100,0.8513420413824517
RE3D,extremePointsFronts,3000,1,21,2200,0.8513420413824517
RE3D,extremePointsFronts,3000,1,22,2300,0.8513420413824517
RE3D,extremePointsFronts,3000,1,23,2400,0.8513420413824517
RE3D,extremePointsFronts,3000,1,24,2500,0.8513420413824517
RE3D,extremePointsFronts,3000,1,25,2600,0.8513420413824517
RE3D,extremePointsFronts,3000,1,26,2700,0.8513420413824517
RE3D,extremePointsFronts,3000,1,27,2800,0.8513420413824517
RE3D,extremePointsFronts,3000,1,28,2900,0.8513420413824517
RE3D,extremePointsFronts,3000,1,29,3000,0.8513420413824517
RE3D,extremePointsFronts,3000,2,0,100,0.850574139175928
RE3D,extremePointsFronts,3000,2,1,200,0.850574139175928
RE3D,extremePointsFronts,3000,2,2,300,0.8506160355328829
RE3D,extremePointsFronts,3000,2,3,400,0.8507009102530946
RE3D,extremePointsFronts,3000,2,4,500,0.8508855113372034
RE3D,extremePointsFronts,3000,2,5,600,0.8508855113372034
RE3D,extremePointsFronts,3000,2,6,700,0.8509562718456583
RE3D,extremePointsFronts,3000,2,7,800,0.8511040636592695
RE3D,extremePointsFronts,3000,2,8,900,0.8511040636592695
RE3D,extremePointsFronts,3000,2,9,1000,0.8511040636592695
RE3D,extremePointsFronts,3000,2,10,1100,0.8511040636592695
RE3D,extremePointsFronts,3000,2,11,1200,0.8511303080213846
RE3D,extremePointsFronts,3000,2,12,1300,0.8511303080213846
RE3D,extremePointsFronts,3000,2,13,1400,0.8511303080213846
RE3D,extremePointsFronts,3000,2,14,1500,0.851183622538799
RE3D,extremePointsFronts,3000,2,15,1600,0.851183622538799
RE3D,extremePointsFronts,3000,2,16,1700,0.851183622538799
RE3D,extremePointsFronts,3000,2,17,1800,0.851183622538799
RE3D,extremePointsFronts,3000,2,18,1900,0.851183622538799
RE3D,extremePointsFronts,3000,2,19,2000,0.8512360078467057
RE3D,extremePointsFronts,3000,2,20,2100,0.8512360078467057
RE3D,extremePointsFronts,3000,2,21,2200,0.8512360078467057
RE3D,extremePointsFronts,3000,2,22,2300,0.8512360078467057
RE3D,extremePointsFronts,3000,2,23,2400,0.8512360078467057
RE3D,extremePointsFronts,3000,2,24,2500,0.8512360078467057
RE3D,extremePointsFronts,3000,2,25,2600,0.8512360078467057
RE3D,extremePointsFronts,3000,2,26,2700,0.8512360078467057
RE3D,extremePointsFronts,3000,2,27,2800,0.8512360078467057
RE3D,extremePointsFronts,3000,2,28,2900,0.8512360078467057
RE3D,extremePointsFronts,3000,2,29,3000,0.8512360078467057
RE3D,extremePointsFronts,3000,3,0,100,0.8483281185274362
RE3D,extremePointsFronts,3000,3,1,200,0.8487077278672184
RE3D,extremePointsFronts,3000,3,2,300,0.8502446268941294
RE3D,extremePointsFronts,3000,3,3,400,0.8508113526109018
RE3D,extremePointsFronts,3000,3,4,500,0.8509385571696054
RE3D,extremePointsFronts,3000,3,5,600,0.8509643252335574
RE3D,extremePointsFronts,3000,3,6,700,0.8511834537577182
RE3D,extremePointsFronts,3000,3,7,800,0.8511834537577182
RE3D,extremePointsFronts,3000,3,8,900,0.8512311952119028
RE3D,extremePointsFronts,3000,3,9,1000,0.8512311952119028
RE3D,extremePointsFronts,3000,3,10,1100,0.8512311952119028
RE3D,extremePointsFronts,3000,3,11,1200,0.8512903171599647
RE3D,extremePointsFronts,3000,3,12,1300,0.8512903171599647
RE3D,extremePointsFronts,3000,3,13,1400,0.8512903171599647
RE3D,extremePointsFronts,3000,3,14,1500,0.8512903171599647
RE3D,extremePointsFronts,3000,3,15,1600,0.8512903171599647
RE3D,extremePointsFronts,3000,3,16,1700,0.8512903171599647
RE3D,extremePointsFronts,3000,3,17,1800,0.8512903171599647
RE3D,extremePointsFronts,3000,3,18,1900,0.8512903171599647
RE3D,extremePointsFronts,3000,3,19,2000,0.8512903171599647
RE3D,extremePointsFronts,3000,3,20,2100,0.8512903171599647
RE3D,extremePointsFronts,3000,3,21,2200,0.8512903171599647
RE3D,extremePointsFronts,3000,3,22,2300,0.8512903171599647
RE3D,extremePointsFronts,3000,3,23,2400,0.8512903171599647
RE3D,extremePointsFronts,3000,3,24,2500,0.8512903171599647
RE3D,extremePointsFronts,3000,3,25,2600,0.8513295554515004
RE3D,extremePointsFronts,3000,3,26,2700,0.8513295554515004
RE3D,extremePointsFronts,3000,3,27,2800,0.8513295554515004
RE3D,extremePointsFronts,3000,3,28,2900,0.8513295554515004
RE3D,extremePointsFronts,3000,3,29,3000,0.8513295554515004
RE3D,extremePointsFronts,3000,4,0,100,0.8505592258619766
RE3D,extremePointsFronts,3000,4,1,200,0.8507444677982449
RE3D,extremePointsFronts,3000,4,2,300,0.8508616027578169
RE3D,extremePointsFronts,3000,4,3,400,0.8508616027578169
RE3D,extremePointsFronts,3000,4,4,500,0.8508616027578169
RE3D,extremePointsFronts,3000,4,5,600,0.850968091174261
RE3D,extremePointsFronts,3000,4,6,700,0.8510200415902662
RE3D,extremePointsFronts,3000,4,7,800,0.8510200415902662
RE3D,extremePointsFronts,3000,4,8,900,0.8511573930377078
RE3D,extremePointsFronts,3000,4,9,1000,0.8511573930377078
RE3D,extremePointsFronts,3000,4,10,1100,0.8511821383779434
RE3D,extremePointsFronts,3000,4,11,1200,0.8511821383779434
RE3D,extremePointsFronts,3000,4,12,1300,0.8511821383779434
RE3D,extremePointsFronts,3000,4,13,1400,0.8511821383779434
RE3D,extremePointsFronts,3000,4,14,1500,0.8511821383779434
RE3D,extremePointsFronts,3000,4,15,1600,0.8512530530931396
RE3D,extremePointsFronts,3000,4,16,1700,0.8512530530931396
RE3D,extremePointsFronts,3000,4,17,1800,0.8512530530931396
RE3D,extremePointsFronts,3000,4,18,1900,0.8513069182417681
RE3D,extremePointsFronts,3000,4,19,2000,0.8513069182417681
RE3D,extremePointsFronts,3000,4,20,2100,0.8513069182417681
RE3D,extremePointsFronts,3000,4,21,2200,0.8513069182417681
RE3D,extremePointsFronts,3000,4,22,2300,0.8513069182417681
RE3D,extremePointsFronts,3000,4,23,2400,0.8513069182417681
RE3D,extremePointsFronts,3000,4,24,2500,0.8513069182417681
RE3D,extremePointsFronts,3000,4,25,2600,0.8513069182417681
RE3D,extremePointsFronts,3000,4,26,2700,0.8513069182417681
RE3D,extremePointsFronts,3000,4,27,2800,0.8513069182417681
RE3D,extremePointsFronts,3000,4,28,2900,0.8513069182417681
RE3D,extremePointsFronts,3000,4,29,3000,0.8513069182417681
RE3D,extremePointsFronts,3000,5,0,100,0.8499127602032889
RE3D,extremePointsFronts,3000,5,1,200,0.8499127602032889
RE3D,extremePointsFronts,3000,5,2,300,0.8501959028314097
RE3D,extremePointsFronts,3000,5,3,400,0.8506471605802343
RE3D,extremePointsFronts,3000,5,4,500,0.8506471605802343
RE3D,extremePointsFronts,3000,5,5,600,0.850957494776405
RE3D,extremePointsFronts,3000,5,6,700,0.8509779996420107
RE3D,extremePointsFronts,3000,5,7,800,0.8511357693059668
RE3D,extremePointsFronts,3000,5,8,900,0.8511357693059668
RE3D,extremePointsFronts,3000,5,9,1000,0.8511478709748429
RE3D,extremePointsFronts,3000,5,10,1100,0.851157494229431
RE3D,extremePointsFronts,3000,5,11,1200,0.851157494229431
RE3D,extremePointsFronts,3000,5,12,1300,0.8511958015311158
RE3D,extremePointsFronts,3000,5,13,1400,0.8512147495721566
RE3D,extremePointsFronts,3000,5,14,1500,0.8512147495721566
RE3D,extremePointsFronts,3000,5,15,1600,0.8512147495721566
RE3D,extremePointsFronts,3000,5,16,1700,0.8512175869261089
RE3D,extremePointsFronts,3000,5,17,1800,0.8512260733719647
RE3D,extremePointsFronts,3000,5,18,1900,0.8512260733719647
RE3D,extremePointsFronts,3000,5,19,2000,0.8512260733719647
RE3D,extremePointsFronts,3000,5,20,2100,0.8512260733719647
RE3D,extremePointsFronts,3000,5,21,2200,0.8512260733719647
RE3D,extremePointsFronts,3000,5,22,2300,0.8512270643888329
RE3D,extremePointsFronts,3000,5,23,2400,0.8512270643888329
RE3D,extremePointsFronts,3000,5,24,2500,0.8512270643888329
RE3D,extremePointsFronts,3000,5,25,2600,0.8512270643888329
RE3D,extremePointsFronts,3000,5,26,2700,0.8512270643888329
RE3D,extremePointsFronts,3000,5,27,2800,0.8512270643888329
RE3D,extremePointsFronts,3000,5,28,2900,0.8512270643888329
RE3D,extremePointsFronts,3000,5,29,3000,0.8512270643888329
RE3D,extremePointsFronts,3000,6,0,100,0.8475122604144251
RE3D,extremePointsFronts,3000,6,1,200,0.8478483043822527
RE3D,extremePointsFronts,3000,6,2,300,0.8492498746346447
RE3D,extremePointsFronts,3000,6,3,400,0.8500846258864042
RE3D,extremePointsFronts,3000,6,4,500,0.8505728959605562
RE3D,extremePointsFronts,3000,6,5,600,0.8505728959605562
RE3D,extremePointsFronts,3000,6,6,700,0.8507197139055854
RE3D,extremePointsFronts,3000,6,7,800,0.8508240783536463
RE3D,extremePointsFronts,3000,6,8,900,0.8509378818810884
RE3D,extremePointsFronts,3000,6,9,1000,0.8509711973151327
RE3D,extremePointsFronts,3000,6,10,1100,0.8509711973151327
RE3D,extremePointsFronts,3000,6,11,1200,0.8510821824382393
RE3D,extremePointsFronts,3000,6,12,1300,0.8510821824382393
RE3D,extremePointsFronts,3000,6,13,1400,0.8510821824382393
RE3D,extremePointsFronts,3000,6,14,1500,0.8510831345504044
RE3D,extremePointsFronts,3000,6,15,1600,0.8510868803700948
RE3D,extremePointsFronts,3000,6,16,1700,0.8510868803700948
RE3D,extremePointsFronts,3000,6,17,1800,0.8511333697284744
RE3D,extremePointsFronts,3000,6,18,1900,0.8511333697284744
RE3D,extremePointsFronts,3000,6,19,2000,0.8511333697284744
RE3D,extremePointsFronts,3000,6,20,2100,0.8511333697284744
RE3D,extremePointsFronts,3000,6,21,2200,0.8511333697284744
RE3D,extremePointsFronts,3000,6,22,2300,0.8511333697284744
RE3D,extremePointsFronts,3000,6,23,2400,0.8511333697284744
RE3D,extremePointsFronts,3000,6,24,2500,0.8511333697284744
RE3D,extremePointsFronts,3000,6,25,2600,0.8511333697284744
RE3D,extremePointsFronts,3000,6,26,2700,0.8511333697284744
RE3D,extremePointsFronts,3000,6,27,2800,0.8511405814923149
RE3D,extremePointsFronts,3000,6,28,2900,0.8511405814923149
RE3D,extremePointsFronts,3000,6,29,3000,0.8511405814923149
RE3D,extremePointsFronts,3000,7,0,100,0.8488937478311289
RE3D,extremePointsFronts,3000,7,1,200,0.849714287852552
RE3D,extremePointsFronts,3000,7,2,300,0.8506489346004084
RE3D,extremePointsFronts,3000,7,3,400,0.8506489346004084
RE3D,extremePointsFronts,3000,7,4,500,0.8506489346004084
RE3D,extremePointsFronts,3000,7,5,600,0.8507474322432201
RE3D,extremePointsFronts,3000,7,6,700,0.8509006553766006
RE3D,extremePointsFronts,3000,7,7,800,0.8509006553766006
RE3D,extremePointsFronts,3000,7,8,900,0.8510121050299669
RE3D,extremePointsFronts,3000,7,9,1000,0.8510121050299669
RE3D,extremePointsFronts,3000,7,10,1100,0.851195606175007
RE3D,extremePointsFronts,3000,7,11,1200,0.8512061097566511
RE3D,extremePointsFronts,3000,7,12,1300,0.8512061097566511
RE3D,extremePointsFronts,3000,7,13,1400,0.8512742685877713
RE3D,extremePointsFronts,3000,7,14,1500,0.8512742685877713
RE3D,extremePointsFronts,3000,7,15,1600,0.8512828135369485
RE3D,extremePointsFronts,3000,7,16,1700,0.8512943705342685
RE3D,extremePointsFronts,3000,7,17,1800,0.8512943705342685
RE3D,extremePointsFronts,3000,7,18,1900,0.8512943705342685
RE3D,extremePointsFronts,3000,7,19,2000,0.8512943705342685
RE3D,extremePointsFronts,3000,7,20,2100,0.8512943705342685
RE3D,extremePointsFronts,3000,7,21,2200,0.8512943705342685
RE3D,extremePointsFronts,3000,7,22,2300,0.8512943705342685
RE3D,extremePointsFronts,3000,7,23,2400,0.8512943705342685
RE3D,extremePointsFronts,3000,7,24,2500,0.8512995229037233
RE3D,extremePointsFronts,3000,7,25,2600,0.8512995229037233
RE3D,extremePointsFronts,3000,7,26,2700,0.8512995229037233
RE3D,extremePointsFronts,3000,7,27,2800,0.8512995229037233
RE3D,extremePointsFronts,3000,7,28,2900,0.8512995229037233
RE3D,extremePointsFronts,3000,7,29,3000,0.8512995229037233
RE3D,extremePointsFronts,3000,8,0,100,0.8476542674150321
RE3D,extremePointsFronts,3000,8,1,200,0.8497497340808764
RE3D,extremePointsFronts,3000,8,2,300,0.8505820775939992
RE3D,extremePointsFronts,3000,8,3,400,0.8505820775939992
RE3D,extremePointsFronts,3000,8,4,500,0.8507326210793076
RE3D,extremePointsFronts,3000,8,5,600,0.8507326210793076
RE3D,extremePointsFronts,3000,8,6,700,0.8509654290187715
RE3D,extremePointsFronts,3000,8,7,800,0.8509654290187715
RE3D,extremePointsFronts,3000,8,8,900,0.8510701648356304
RE3D,extremePointsFronts,3000,8,9,1000,0.8510791603507045
RE3D,extremePointsFronts,3000,8,10,1100,0.8510791603507045
RE3D,extremePointsFronts,3000,8,11,1200,0.8510959801515325
RE3D,extremePointsFronts,3000,8,12,1300,0.8511516896167347
RE3D,extremePointsFronts,3000,8,13,1400,0.8511647020975269
RE3D,extremePointsFronts,3000,8,14,1500,0.8511647020975269
RE3D,extremePointsFronts,3000,8,15,1600,0.8512063166944105
RE3D,extremePointsFronts,3000,8,16,1700,0.8512324430521662
RE3D,extremePointsFronts,3000,8,17,1800,0.8512623185198425
RE3D,extremePointsFronts,3000,8,18,1900,0.8512623185198425
RE3D,extremePointsFronts,3000,8,19,2000,0.8512623185198425
RE3D,extremePointsFronts,3000,8,20,2100,0.8512623185198425
RE3D,extremePointsFronts,3000,8,21,2200,0.8512623185198425
RE3D,extremePointsFronts,3000,8,22,2300,0.8512623185198425
RE3D,extremePointsFronts,3000,8,23,2400,0.8512623185198425
RE3D,extremePointsFronts,3000,8,24,2500,0.8512623185198425
RE3D,extremePointsFronts,3000,8,25,2600,0.8512623185198425
RE3D,extremePointsFronts,3000,8,26,2700,0.8512623185198425
RE3D,extremePointsFronts,3000,8,27,2800,0.8512623185198425
RE3D,extremePointsFronts,3000,8,28,2900,0.8512623185198425
RE3D,extremePointsFronts,3000,8,29,3000,0.8512623185198425
RE3D,extremePointsFronts,3000,9,0,100,0.8471075688636084
RE3D,extremePointsFronts,3000,9,1,200,0.8472106315949769
RE3D,extremePointsFronts,3000,9,2,300,0.8507743698504117
RE3D,extremePointsFronts,3000,9,3,400,0.8507743698504117
RE3D,extremePointsFronts,3000,9,4,500,0.8507743698504117
RE3D,extremePointsFronts,3000,9,5,600,0.8508857299148743
RE3D,extremePointsFronts,3000,9,6,700,0.850931916917428
RE3D,extremePointsFronts,3000,9,7,800,0.8509640372914087
RE3D,extremePointsFronts,3000,9,8,900,0.851031332335664
RE3D,extremePointsFronts,3000,9,9,1000,0.8511941855815419
RE3D,extremePointsFronts,3000,9,10,1100,0.8511941855815419
RE3D,extremePointsFronts,3000,9,11,1200,0.8511941855815419
RE3D,extremePointsFronts,3000,9,12,1300,0.8511941855815419
RE3D,extremePointsFronts,3000,9,13,1400,0.8511941855815419
RE3D,extremePointsFronts,3000,9,14,1500,0.8511941855815419
RE3D,extremePointsFronts,3000,9,15,1600,0.851209561137461
RE3D,extremePointsFronts,3000,9,16,1700,0.8513021631076321
RE3D,extremePointsFronts,3000,9,17,1800,0.8513021631076321
RE3D,extremePointsFronts,3000,9,18,1900,0.8513021631076321
RE3D,extremePointsFronts,3000,9,19,2000,0.8513021631076321
RE3D,extremePointsFronts,3000,9,20,2100,0.8513021631076321
RE3D,extremePointsFronts,3000,9,21,2200,0.8513021631076321
RE3D,extremePointsFronts,3000,9,22,2300,0.8513021631076321
RE3D,extremePointsFronts,3000,9,23,2400,0.8513021631076321
RE3D,extremePointsFronts,3000,9,24,2500,0.8513021631076321
RE3D,extremePointsFronts,3000,9,25,2600,0.8513021631076321
RE3D,extremePointsFronts,3000,9,26,2700,0.8513021631076321
RE3D,extremePointsFronts,3000,9,27,2800,0.8513021631076321
RE3D,extremePointsFronts,3000,9,28,2900,0.8513021631076321
RE3D,extremePointsFronts,3000,9,29,3000,0.8513021631076321
RE3D,extremePointsFronts,3000,10,0,100,0.8477749069252071
RE3D,extremePointsFronts,3000,10,1,200,0.8494616668142054
RE3D,extremePointsFronts,3000,10,2,300,0.8495984812759426
RE3D,extremePointsFronts,3000,10,3,400,0.8500285994730346
RE3D,extremePointsFronts,3000,10,4,500,0.8500285994730346
RE3D,extremePointsFronts,3000,10,5,600,0.8506864376189244
RE3D,extremePointsFronts,3000,10,6,700,0.8509874273278311
RE3D,extremePointsFronts,3000,10,7,800,0.8509874273278311
RE3D,extremePointsFronts,3000,10,8,900,0.8509946371079494
RE3D,extremePointsFronts,3000,10,9,1000,0.8510567518035436
RE3D,extremePointsFronts,3000,10,10,1100,0.8511445562802887
RE3D,extremePointsFronts,3000,10,11,1200,0.8511517172255979
RE3D,extremePointsFronts,3000,10,12,1300,0.8511517172255979
RE3D,extremePointsFronts,3000,10,13,1400,0.8511517172255979
RE3D,extremePointsFronts,3000,10,14,1500,0.8511517172255979
RE3D,extremePointsFronts,3000,10,15,1600,0.8511517172255979
RE3D,extremePointsFronts,3000,10,16,1700,0.8511517172255979
RE3D,extremePointsFronts,3000,10,17,1800,0.8511594580624878
RE3D,extremePointsFronts,3000,10,18,1900,0.8512004244964603
RE3D,extremePointsFronts,3000,10,19,2000,0.8512004244964603
RE3D,extremePointsFronts,3000,10,20,2100,0.8512054859064068
RE3D,extremePointsFronts,3000,10,21,2200,0.8513194329352123
RE3D,extremePointsFronts,3000,10,22,2300,0.8513194329352123
RE3D,extremePointsFronts,3000,10,23,2400,0.8513194329352123
RE3D,extremePointsFronts,3000,10,24,2500,0.8513194329352123
RE3D,extremePointsFronts,3000,10,25,2600,0.8513194329352123
RE3D,extremePointsFronts,3000,10,26,2700,0.8513194329352123
RE3D,extremePointsFronts,3000,10,27,2800,0.8513194329352123
RE3D,extremePointsFronts,3000,10,28,2900,0.8513194329352123
RE3D,extremePointsFronts,3000,10,29,3000,0.8513194329352123
RE3D,extremePointsFronts,3000,11,0,100,0.8485114572323579
RE3D,extremePointsFronts,3000,11,1,200,0.849085159141523
RE3D,extremePointsFronts,3000,11,2,300,0.8504587690117289
RE3D,extremePointsFronts,3000,11,3,400,0.85066142601858
RE3D,extremePointsFronts,3000,11,4,500,0.85066142601858
RE3D,extremePointsFronts,3000,11,5,600,0.8506853269284633
RE3D,extremePointsFronts,3000,11,6,700,0.8506853269284633
RE3D,extremePointsFronts,3000,11,7,800,0.8507025553089064
RE3D,extremePointsFronts,3000,11,8,900,0.850973565049291
RE3D,extremePointsFronts,3000,11,9,1000,0.850973565049291
RE3D,extremePointsFronts,3000,11,10,1100,0.850973565049291
RE3D,extremePointsFronts,3000,11,11,1200,0.850973565049291
RE3D,extremePointsFronts,3000,11,12,1300,0.850973565049291
RE3D,extremePointsFronts,3000,11,13,1400,0.850973565049291
RE3D,extremePointsFronts,3000,11,14,1500,0.850973565049291
RE3D,extremePointsFronts,3000,11,15,1600,0.850973565049291
RE3D,extremePointsFronts,3000,11,16,1700,0.850973565049291
RE3D,extremePointsFronts,3000,11,17,1800,0.850973565049291
RE3D,extremePointsFronts,3000,11,18,1900,0.850973565049291
RE3D,extremePointsFronts,3000,11,19,2000,0.850973565049291
RE3D,extremePointsFronts,3000,11,20,2100,0.850973565049291
RE3D,extremePointsFronts,3000,11,21,2200,0.850973565049291
RE3D,extremePointsFronts,3000,11,22,2300,0.850973565049291
RE3D,extremePointsFronts,3000,11,23,2400,0.850973565049291
RE3D,extremePointsFronts,3000,11,24,2500,0.850973565049291
RE3D,extremePointsFronts,3000,11,25,2600,0.850973565049291
RE3D,extremePointsFronts,3000,11,26,2700,0.8510541597078183
RE3D,extremePointsFronts,3000,11,27,2800,0.8510541597078183
RE3D,extremePointsFronts,3000,11,28,2900,0.8510541597078183
RE3D,extremePointsFronts,3000,11,29,3000,0.8510541597078183
RE3D,extremePointsFronts,3000,12,0,100,0.8467404982962188
RE3D,extremePointsFronts,3000,12,1,200,0.8479790537770683
RE3D,extremePointsFronts,3000,12,2,300,0.8487714954692471
RE3D,extremePointsFronts,3000,12,3,400,0.8502571617688298
RE3D,extremePointsFronts,3000,12,4,500,0.8504882847386561
RE3D,extremePointsFronts,3000,12,5,600,0.8506672220265041
RE3D,extremePointsFronts,3000,12,6,700,0.8507816187394043
RE3D,extremePointsFronts,3000,12,7,800,0.8509969670891385
RE3D,extremePointsFronts,3000,12,8,900,0.8510852424963485
RE3D,extremePointsFronts,3000,12,9,1000,0.8511167064250708
RE3D,extremePointsFronts,3000,12,10,1100,0.8511623058906276
RE3D,extremePointsFronts,3000,12,11,1200,0.8511623058906276
RE3D,extremePointsFronts,3000,12,12,1300,0.8511623058906276
RE3D,extremePointsFronts,3000,12,13,1400,0.8511623058906276
RE3D,extremePointsFronts,3000,12,14,1500,0.8512614354156322
RE3D,extremePointsFronts,3000,12,15,1600,0.8512614354156322
RE3D,extremePointsFronts,3000,12,16,1700,0.8512614354156322
RE3D,extremePointsFronts,3000,12,17,1800,0.8512614354156322
RE3D,extremePointsFronts,3000,12,18,1900,0.8512614354156322
RE3D,extremePointsFronts,3000,12,19,2000,0.8512614354156322
RE3D,extremePointsFronts,3000,12,20,2100,0.8512614354156322
RE3D,extremePointsFronts,3000,12,21,2200,0.8512614354156322
RE3D,extremePointsFronts,3000,12,22,2300,0.8512614354156322
RE3D,extremePointsFronts,3000,12,23,2400,0.8512614354156322
RE3D,extremePointsFronts,3000,12,24,2500,0.851286501176859
RE3D,extremePointsFronts,3000,12,25,2600,0.851286501176859
RE3D,extremePointsFronts,3000,12,26,2700,0.851286501176859
RE3D,extremePointsFronts,3000,12,27,2800,0.851286501176859
RE3D,extremePointsFronts,3000,12,28,2900,0.851286501176859
RE3D,extremePointsFronts,3000,12,29,3000,0.851286501176859
RE3D,extremePointsFronts,3000,13,0,100,0.8464945112255177
RE3D,extremePointsFronts,3000,13,1,200,0.849445763205096
RE3D,extremePointsFronts,3000,13,2,300,0.8495373610041417
RE3D,extremePointsFronts,3000,13,3,400,0.8503845558893105
RE3D,extremePointsFronts,3000,13,4,500,0.8506149239039003
RE3D,extremePointsFronts,3000,13,5,600,0.8508029472388091
